city,state,latitude,longitude,
Zifpazgo,FL,15.35411,85.36254,
Luzsifo,MA,2.00006,29.05659,
Kidupaz,KY,-42.62421,147.93093,
Gimcuce,GU,14.66477,164.38357,
Fivmiica,CT,-72.82103,90.38209,
Bohowe,RI,52.4414,139.73481,
Lekgomri,PA,11.09645,14.62375,
Mimfesica,IA,63.43163,150.70638,
Didnavfu,GA,57.93397,78.97996,
Roadvog,GU,-8.96996,125.69327,
Ajanijo,NM,7.6649,21.48136,
Nakusuoto,AZ,65.10159,121.38785,
Udasipel,CT,65.16854,76.33362,
Vakorhik,MA,49.73433,126.02482,
Omubizi,CO,19.69805,91.99032,
Hakifa,NH,84.56469,83.63674,
Toivtuz,DC,58.10033,115.29762,
Egbokoro,FL,53.1577,151.05435,
Lopoccus,OR,54.90579,21.30727,
Amdotuja,MS,-75.99895,9.11115,
Vikmibvi,CA,86.90218,156.62397,
Rasigbi,OR,-1.36544,7.74589,
Piiffus,MI,-16.30831,19.1519,
Fussegi,AR,-21.46925,57.09428,
Dumgonda,MP,-56.78151,42.23485,
Pegsega,MS,71.01545,148.16961,
Efifuhah,CT,74.5001,40.98694,
Igjapu,WV,-36.91654,123.77331,
Vusidja,SC,40.70888,144.65249,
Samopez,MS,-66.54156,55.27007,
Iloziizu,VT,-11.81375,55.4391,
Bejubfot,WA,76.84917,5.73073,
Zornosanu,MP,9.97502,6.13505,
Fomofaz,FL,68.39486,171.24267,
Zeimoma,MN,-54.06234,25.6387,
Izneduf,MI,-63.95896,137.15808,
Febase,AS,-75.24453,3.15708,
Opmoblom,CA,-55.93526,27.92359,
Odehikza,SC,-20.44233,34.58497,
Ofawobov,TX,41.4305,140.21907,
Udezmu,MH,-77.30624,58.12466,
Kiccefe,MP,-72.94482,152.34716,
Bivmaluk,LA,48.43234,79.37653,
Aniumfuz,GA,-75.49389,90.56551,
Gokaklan,AL,-50.89143,8.26028,
Jitvale,KS,-64.99434,74.49833,
Fuwese,VI,73.21875,4.75852,
Baajuboc,FM,80.13649,22.64656,
Puzhifo,KS,-62.13736,20.72204,
Icijeheh,CA,56.75588,7.61354,
Acuziwa,MA,-82.39408,48.50159,
Ihenatwu,VT,-70.39961,129.27183,
Tummizbes,IL,-89.52285,69.64001,
Gucezej,AE,50.65318,55.35087,
Fowofama,AK,-52.81323,4.1547,
Ukohudwag,MT,-41.92868,178.48767,
Ubozada,AP,-27.12459,169.0182,
Duldaef,WA,-49.20385,44.6062,
Fugeraf,AP,-87.37045,8.00975,
Jukegaw,ME,72.72343,86.96342,
Nagtivso,VT,66.35384,118.7496,
Acifula,NY,-46.02585,176.60513,
Josduobi,MO,51.42354,72.68233,
Basurom,MT,50.68811,109.211,
Cedvokgij,AR,-19.10737,42.42336,
Gulsute,WV,-68.8815,139.65066,
Pacijhi,VT,-37.7181,71.79066,
Wazudira,MN,25.93515,149.82902,
Lecesob,SC,26.83653,147.72332,
Hojcaki,WY,67.49162,154.30311,
Iravifta,AL,47.30137,154.80891,
Vokjutcen,ME,-13.43806,69.54928,
Bajiabo,NE,-72.28659,166.44041,
Bepcengu,AL,26.28975,143.72646,
Wegvenu,OK,-51.60826,37.64926,
Ibaklaj,VT,-71.1743,93.90966,
Fedorpe,NC,-87.83527,65.47868,
Vezvafca,NY,15.24335,127.72639,
Ikepzek,MT,-80.13003,33.53057,
Tehranhi,KY,7.23532,129.43719,
Pubmude,MT,36.77186,66.44317,
Keozeubo,OK,-4.43236,106.17666,
Ciumpeb,DC,40.88299,36.76682,
Gijusi,RI,11.83806,171.96707,
Nawumjiv,KS,-43.71729,83.52936,
Udupijo,WA,-52.94565,40.25921,
Wafjekvi,NV,-30.77292,128.30982,
Jopmeraf,DC,-57.00893,34.86998,
Kicfehwoc,MT,-40.26746,138.85352,
Weforasa,NY,-4.77454,52.62781,
Popwoog,PA,-10.96386,44.52145,
Uvebandah,FL,-29.95592,10.18578,
Kucheib,NC,-0.60179,95.86849,
Hagoin,NV,-77.75415,50.95154,
Inhicroc,AZ,6.31724,104.86449,
Gibsesub,LA,34.46803,98.11393,
Enwisji,FM,-70.37841,70.08725,
Ulogaubo,SC,23.42619,170.27215,
Pibovpob,NJ,45.89944,162.25592,
Salrali,NM,-4.40123,152.10149,
Fozduid,HI,54.70309,61.85577,
Coguku,ID,-54.75916,140.35515,
Povnamtiz,AS,-33.88845,24.65771,
Ecfohem,VI,38.08167,89.55432,
Teoboej,IL,1.87644,40.44301,
Rizewpeg,SC,80.53113,149.04174,
Lolepa,AZ,-26.1876,34.60205,
Diwugreg,IL,-71.33815,141.7924,
Genetdiz,GU,77.04784,54.42401,
Zadruwupi,NE,52.08657,147.70979,
Zurtoptaf,MA,-65.01386,96.05029,
Vownizur,MD,-31.93898,45.59422,
Cejakpor,AK,-21.3887,176.80186,
Rutridoza,MD,75.9521,142.32781,
Eskifro,HI,-19.62857,174.41805,
Losladruk,AA,-15.5107,114.66409,
Hignueha,FM,-37.02935,104.76277,
Sojnosuw,AS,88.44277,7.40974,
Bosgijetu,MI,-75.68257,58.34032,
Wairkah,AE,-70.13053,6.72907,
Tebbadke,TX,-80.51344,20.02228,
Pagelva,CT,-61.63311,74.15367,
Cizeji,VT,-14.62408,112.35674,
Silwirej,RI,-67.35838,68.54663,
Tojwobed,RI,71.02064,81.29295,
Asukiore,CA,-67.41826,105.4207,
Buhabwu,MN,-14.59155,104.82429,
Giubsu,DE,-15.61529,159.55691,
Fiwnupaf,FL,-73.9562,48.10895,
Sulhewdal,TX,-79.56374,173.39229,
Pigpaza,GA,50.67244,158.47372,
Odrowavu,LA,34.61039,39.40531,
Gasicfeh,WY,38.66103,108.34089,
Ogfopu,NH,-52.79075,163.22103,
Jenlelab,GU,66.44156,24.95669,
Tievudu,NJ,18.57122,163.54494,
Obhellu,NV,54.81086,83.30949,
Binilsu,AA,-32.20282,148.47268,
Digajta,SC,-7.0233,142.93704,
Musmalgen,TN,-10.46793,63.22322,
Muwumiowo,WY,76.17406,54.46796,
Ugopaeje,MO,-64.76246,92.94937,
Paamsac,PA,-24.34014,6.5343,
Mepufke,AZ,16.71913,61.3314,
Tuzomifu,AE,62.57871,39.90938,
Ubazejha,NM,-33.82141,88.55115,
Davozuf,TX,69.54941,51.52918,
Piteredi,TN,-29.03844,15.25217,
Ukfozi,SD,-30.73863,104.51936,
Bibsoev,WI,-19.6923,86.76574,
Kurwuvfan,UT,-26.59467,43.94651,
Wapesugap,NV,-32.85746,90.83222,
Evicoki,IA,-50.67654,91.3338,
Ukupuwlus,NY,41.0726,37.9223,
Lebnavka,AZ,-53.59755,80.53005,
Zemhehi,AL,-58.80688,177.14115,
Wocewro,KS,-25.61884,1.28201,
Wafuniig,AK,9.81779,124.27076,
Kilisi,GU,74.3256,118.8459,
Agasmi,DE,-80.57915,122.99324,
Wenaobo,MP,25.18892,119.63783,
Obihha,AE,41.61206,149.21134,
Lapussu,NC,2.94574,104.13356,
Letfewe,NJ,-32.0674,38.09091,
Cacasra,AL,-81.7669,49.13313,
Olunalzej,FM,4.98833,14.78955,
Zaupbi,VT,86.66935,71.46003,
Hicuwar,MN,-23.21732,101.27787,
Zizogha,PR,-0.86374,172.47399,
Ujmaoh,PR,21.62453,50.73095,
Okiumimo,VT,-69.47703,66.75302,
Poutomim,MD,80.02076,66.90349,
Depmudus,NE,-37.53868,56.84898,
Tavseedi,ME,48.60381,54.33112,
Lerooca,AA,74.71154,153.34344,
Hojmicoc,HI,-4.17023,1.99837,
Pofunoiwu,NV,18.25206,6.82251,
Jahsoihe,SC,78.19903,29.49118,
Enogecun,NY,3.30005,49.36055,
Tonvawha,KY,-32.91794,113.77538,
Veofeh,MI,-33.04845,53.5347,
Nufpemvu,NJ,-15.54313,161.74995,
Ranujabo,CO,-78.77559,16.62644,
Hirokbif,RI,-69.66251,1.69789,
Bifunin,CT,18.55467,113.24113,
Wifasuzo,CT,-42.32803,175.45675,
Sovucvi,SD,-82.32222,112.0407,
Zefepesi,MT,56.15747,96.37616,
Terinolis,AL,49.10266,140.73052,
Ratagno,TN,-4.9487,149.86891,
Govenopi,FM,-5.75533,32.51312,
Kiemedur,ID,-55.79906,53.13753,
Bafekat,OR,-45.21117,48.93389,
Ewakego,ID,-86.17778,5.76808,
Ewaaskej,MH,34.2578,32.77907,
Lasafuf,DE,-9.27799,126.96493,
Uhunagca,LA,4.32784,8.48189,
Davgigda,KS,27.56802,74.77932,
Eguawepil,GA,24.25447,105.30461,
Arbemdu,TN,-63.59472,129.51037,
Rimmekni,MP,26.56828,16.57165,
Bivdedif,FM,-82.34352,148.4281,
Uvajuvfe,SC,43.4239,132.84131,
Tuuleilo,NE,-70.94191,79.2048,
Toczikib,VA,0.18774,25.5128,
Zizudwah,PR,50.17652,7.17359,
Wifipok,NC,-80.03674,38.51468,
Kudzobo,WI,-36.69954,59.05304,
Inageblam,FL,50.67135,10.51405,
Raimava,NH,45.49534,71.44797,
Wipifbu,WV,33.98102,174.35225,
Hewubfu,VI,29.27369,167.38603,
Zujeja,NJ,-70.45387,146.40926,
Kuukvub,MT,23.55354,19.77479,
Persarta,AP,11.21578,141.36178,
Pooglog,NJ,2.03953,39.70819,
Behafa,NJ,54.93341,156.63333,
Nefubisi,GU,-80.6159,134.87848,
Fusarfaj,WA,58.38654,63.52526,
Bumerop,OR,5.37119,132.70983,
Noskinu,MA,-21.73025,111.03551,
Kuzkahsi,VT,-44.2075,111.11995,
Wurdagob,NC,4.38741,173.90446,
Avgaher,AA,-77.66586,73.10203,
Wuwbivito,VI,0.58393,12.24977,
Awruor,MS,80.35453,122.05827,
Becpalag,WY,68.152,49.56418,
Bivjefpuv,AR,-12.50659,44.2226,
Ducpegce,CT,26.29215,88.5595,
Taghaptu,AS,27.09587,6.62298,
Zisakzub,HI,64.30359,130.78716,
Hevoite,KS,-42.48385,60.88397,
Ijumodwu,NE,-5.47652,71.53438,
Ihesejuv,NY,-44.76174,177.75722,
Kaefgul,CO,50.14354,30.58712,
Ruluped,KS,87.75695,54.0874,
Wagafuki,IL,-85.59377,109.29356,
Zebudkug,VT,56.31863,46.63296,
Eksucjo,MI,-89.12615,46.31687,
Bukkugmon,CO,-38.30027,161.09621,
Evwednej,OH,7.94557,22.68552,
Rudoto,IA,87.17309,165.62775,
Morjorco,FL,-68.49183,138.17821,
Nemetmip,DE,13.64862,55.04812,
Wecawup,MI,-46.68409,90.91323,
Pafwubab,SC,66.5773,20.72881,
Camhenhej,KS,-87.57199,137.32249,
Hiiwasa,NM,9.28853,112.5014,
Cidgertat,TX,-27.30574,63.35968,
Podteiko,HI,-87.15793,64.80994,
Nirejgi,GA,69.37233,58.11184,
Dopdawka,TN,-75.46721,58.14817,
Hokteltob,FM,60.18523,156.95662,
Vubaje,MN,-78.13554,6.40408,
Soliptiv,GU,1.66509,2.88908,
Ojalouj,IA,74.09439,75.4414,
Boogiku,OH,77.056,43.13761,
Wugivori,MO,51.77031,75.60597,
Kovepuv,NH,-72.61161,67.74728,
Jamnopep,UT,-22.4949,69.03491,
Biplifen,SD,-34.66296,91.0066,
Cutihfib,ME,84.50507,48.47077,
Kanevri,NE,47.12989,117.81872,
Wapimcu,DC,47.63699,35.02709,
Nukkawfap,NE,-43.91818,39.29685,
Fevosi,MH,47.68047,60.58176,
Sopjuva,MI,33.3744,71.87776,
Tasocde,GA,79.13794,50.88914,
Suuzife,OR,-89.85329,115.7808,
Areluzmu,WY,-20.26995,104.33062,
Waukodic,MD,34.32281,123.84062,
Lugfiva,ND,-19.78022,156.54423,
Gijzocpuw,IL,-21.71826,159.72797,
Vasozgi,GA,-60.95116,41.6752,
Dikocji,MS,66.6557,34.0008,
Ovualugo,ND,9.10529,55.65403,
Jejpugu,MI,-43.70633,167.97126,
Topapi,RI,22.90731,7.06197,
Cugrotdim,CO,-39.73979,64.27469,
Huzweaka,AR,-21.62671,58.28654,
Agacehivu,PR,-31.78348,9.66798,
Ebairfi,HI,-57.00054,5.35565,
Cofacde,IN,43.31402,126.72704,
Lehlolef,SD,-40.39347,142.18002,
Nehtamec,AR,-66.40081,40.88138,
Vuvivmit,MA,-65.95723,19.26595,
Uzumutmi,ME,26.35639,83.36528,
Vocpohrom,HI,8.7854,164.9565,
Vantesur,IL,-75.70175,30.00249,
Zouvki,MA,51.89663,174.45084,
Zelubkav,NE,-8.85845,132.12476,
Ihimokip,ND,53.37352,124.81503,
Modohaw,CO,-12.81849,70.3134,
Ugaedieze,ME,76.36652,175.3921,
Punevupe,UT,-64.88283,22.82207,
Jalanuwim,KS,-59.25697,95.58728,
Cohsuhmap,NM,67.08408,124.21008,
Rokuguhi,NH,-14.63245,118.21376,
Vuratuve,IL,54.91979,58.22265,
Vogumke,MA,48.25667,48.26859,
Mupizkoz,NV,1.64551,23.32002,
Sololioj,NJ,14.37626,115.91955,
Buntenil,MS,-55.09414,112.9752,
Zamagi,AA,27.95961,127.96886,
Radimob,WA,-41.39363,61.08106,
Vevtava,KY,5.64189,11.13767,
Ofokup,AR,79.07133,26.36955,
Fumtovgu,ND,11.77415,103.77568,
Sofuhvi,WI,-81.49807,58.86053,
Babauc,KS,20.18084,4.29248,
Hufunpa,WA,-86.73337,2.35763,
Leozdo,GU,-21.82067,177.41909,
Cofdumvog,MP,-62.65309,132.64661,
Ruvupnih,HI,73.53112,112.22568,
Disporeb,GU,-21.64854,10.95015,
Kakbelhap,CA,-78.02786,2.59349,
Zinjifu,WV,-20.35206,32.04237,
Ibiriwe,OR,-39.72961,38.57927,
Nupalid,MD,-61.13397,149.447,
Agemervuf,NH,42.64567,157.12364,
Pelmupre,DC,68.18784,112.44797,
Gelgojuz,TX,-19.17661,153.08144,
Zisesuc,OR,-51.35018,81.16674,
Lafboiso,ID,-57.64285,131.36074,
Piwzupo,MI,-60.88233,171.04895,
Urtoaci,ID,41.91442,144.81297,
Isrirka,AZ,-57.48673,112.89906,
Cosjimi,NJ,-5.87022,5.30721,
Vifaflut,AR,18.5718,152.46819,
Roszana,SD,-12.18195,9.68654,
Uhfaupu,MA,63.51564,134.26592,
Sulciac,LA,69.88165,46.15573,
Mojkieba,MA,59.74469,2.89863,
Kuvaeba,MI,-6.6864,9.07792,
Urogaomu,MI,-86.45337,134.35348,
Herlusja,NM,-8.0613,144.35845,
Hefgicam,AR,-58.38931,144.98433,
Esanomkac,WA,-7.77209,77.26299,
Vawpadva,NH,45.52818,164.1935,
Fetesre,MI,51.3445,150.17144,
Nocsicure,NM,2.6778,118.06999,
Wanode,MI,-62.5452,13.81933,
Nakopako,NM,31.95429,115.38647,
Latalcos,KS,81.08922,118.28047,
Pesuag,TN,3.69522,153.60995,
Kajweneg,AS,18.94633,19.31774,
Givapac,KS,-58.2811,47.72991,
Wezacca,OR,-72.24029,31.02501,
Ehlakaj,SD,-50.32286,158.33603,
Lizemlu,IN,65.51784,67.3861,
Sebagvi,TX,-25.35399,174.94763,
Wacwohhe,WV,-3.90113,125.14302,
Fumcava,MT,-31.88791,48.88776,
Zoafvog,NM,-0.4685,67.25776,
Oliwofu,FL,82.96408,25.06084,
Denonbu,GA,4.27252,118.48929,
Copaoh,LA,-20.56872,139.52187,
Atuubbuc,WV,36.29959,30.69713,
Begjatpum,TN,-1.38595,44.44033,
Bijmakci,SC,29.67222,78.80592,
Wibewen,FL,18.42431,79.89469,
Zekiho,GU,-1.60481,76.45601,
Uhkumkok,MI,-85.68909,15.77894,
Cosohzij,MH,17.70803,72.90493,
Benabkuf,ID,-21.27419,86.37527,
Kadovevo,GU,-18.52485,29.58693,
Tojjebdo,WA,-21.60186,27.86608,
Wuppipjot,MP,44.91316,109.84538,
Asizese,WA,26.06464,133.39777,
Pokefo,MP,-7.5239,45.84966,
Fuhcospi,RI,-13.86667,94.12799,
Sukaho,NH,75.39837,6.52979,
Vednorwi,WA,-47.0589,77.11451,
Noajziz,PA,-35.8501,7.03441,
Logpitjo,MA,54.70304,137.88109,
Vuhsetle,DC,78.28893,65.71592,
Vercovkeg,FM,-50.7966,165.33878,
Bisgaral,TX,1.75623,141.63677,
Tofirhu,NY,-6.71899,86.06076,
Vowdula,WA,-79.74551,113.80123,
Osewicur,WA,71.36685,101.63627,
Paudavi,LA,79.16001,73.29467,
Kiuwapi,NY,40.30701,163.05585,
Ehufepam,GA,-38.60248,88.19977,
Efudouje,RI,79.79757,19.71089,
Hadvuwet,MT,-42.87738,132.00031,
Sawtohgof,AL,39.40949,78.86119,
Goosoeh,RI,-62.39327,24.82843,
Zufubu,OK,-83.95423,58.56121,
Gutgeruc,NH,-57.33105,92.60016,
Iraocca,ID,-5.23397,138.34487,
Tefagva,DE,-86.25129,64.61242,
Zuwegsoc,HI,-13.22712,65.39954,
Begonapo,CA,48.40816,67.49189,
Bihahuv,NV,40.12986,172.17312,
Nucuopi,AL,-25.03889,159.75472,
Ekiegiteb,HI,56.5811,99.68717,
Lulapdo,PR,-19.40995,25.01507,
Totulgi,WA,23.35477,135.10417,
Jucesig,UT,61.01522,18.27401,
Padikik,TN,62.93228,96.95728,
Zimwuda,WY,9.87195,78.91367,
Birtavif,AZ,-19.28282,60.30903,
Isewebaf,DC,18.60505,58.17641,
Vodferibi,DC,-76.59557,0.15824,
Fibbezta,PR,2.2234,170.62509,
Ivgubu,GA,42.77711,102.81021,
Wacbujza,WA,51.19388,67.17371,
Jaidakif,SC,8.52179,3.96919,
Upsuba,CA,65.40378,38.09703,
Foszopa,KY,63.2859,133.83874,
Ihtugwil,MD,-42.39299,43.59619,
Vibumka,OH,-50.39367,156.93332,
Wihgodmet,GA,-2.44808,82.77958,
Kohsedo,AZ,-2.81843,168.77098,
Sovcetos,WV,80.62841,141.24391,
Mibadved,MI,-69.9221,4.43481,
Dekbevaj,AA,87.67438,178.98111,
Cinronor,ND,-12.53354,62.12115,
Lozlomem,MN,51.69243,58.05422,
Megovsor,MD,-87.01857,144.19545,
Ceigmi,TN,61.45142,21.92332,
Jodigoj,NH,52.53536,77.29329,
Cumwiteb,CO,78.77563,142.38134,
Fufuszi,GA,-70.00745,38.18995,
Usnodujo,AK,2.99343,121.32556,
Felora,WI,58.20899,149.57101,
Derodauka,ND,46.39282,16.19658,
Ugusicuh,GA,-73.72895,147.62284,
Sazuhzug,AS,-61.06288,36.25711,
Eddeog,HI,-69.20808,87.32273,
Izbihof,AK,-56.08451,25.49156,
Adcodmo,KY,15.90052,75.3358,
Jodgejfar,IN,60.77809,91.50683,
Vaigwu,MI,-39.58167,111.17886,
Sekedi,KS,-28.16787,136.46723,
Bamgokjew,NY,66.93454,86.88981,
Orsampul,GU,10.55278,102.05729,
Dukawe,PA,70.9473,168.11636,
Nadagme,NY,-73.88226,146.36723,
Girugvad,MN,13.97202,54.50767,
Cadjika,MP,-15.74934,95.44913,
Kodittav,IL,8.43316,75.38406,
Fajnozwot,AA,-12.98969,99.49356,
Lapgugo,FM,43.32672,62.78827,
Anahake,CT,-0.45519,63.81812,
Bajevtaf,MH,-67.29286,174.56799,
Guhdiopa,CT,33.07159,80.08743,
Ifezata,NM,-8.73485,119.22076,
Perevta,ID,-9.47896,14.63791,
Bahkulgow,NH,-23.57601,112.90273,
Fupineaki,WY,87.64228,157.80337,
Umrimok,OH,-9.69597,96.4553,
Sotikkir,TN,-23.12252,6.88212,
Nogguptav,MT,-21.87073,139.8232,
Lomobpi,VI,39.98337,56.65237,
Sonedoguz,SD,36.58859,123.87649,
Iveugoohe,NY,42.96067,55.25463,
Sedrapi,DE,75.10362,26.71741,
Ofereva,NE,58.4523,66.41503,
Wanzazfu,ME,8.42647,143.66629,
Vafgukco,RI,-27.37477,40.92907,
Dedurjet,NH,-9.80345,159.47839,
Puwgebe,WA,-42.93649,54.52164,
Kuhotre,AE,12.01124,8.87933,
Mikoah,AS,34.09937,163.07504,
Damikfiw,NC,7.61637,24.34314,
Musmanul,AR,38.28848,173.67082,
Teasezuj,NY,16.98238,4.29979,
Fikgarod,OH,71.47631,161.60731,
Pokfecke,VA,-8.93396,141.64993,
Imwokbo,TN,62.32557,146.76717,
Magubto,OH,40.83394,111.91207,
Sortibe,CT,30.26154,10.05932,
Lidino,FL,22.27618,18.96345,
Ulvatpa,TX,-46.15977,64.74146,
Kugtiwbu,MT,51.60168,141.84327,
Katzembo,WI,-87.13898,84.67175,
Bidiripu,SC,-73.78074,63.35243,
Hojvudda,DE,-16.57482,147.32585,
Lijtartut,VA,-57.68994,38.13965,
Pizubeb,NE,17.26247,91.22494,
Binwejmiw,AR,-66.67162,62.96273,
Zunbagdop,MD,20.72777,107.91894,
Anogidese,VT,-54.2637,112.50566,
Suvzatore,RI,-10.20283,141.30327,
Icudeoco,RI,87.35834,149.28933,
Fizusdot,OR,38.30451,74.18013,
Ziwolwi,IL,-73.20579,154.69468,
Zukacba,WV,58.30278,70.11923,
Lalloglu,TX,-54.66191,58.21303,
Dogelre,IL,-32.95954,36.83635,
Japijih,TX,-52.10458,107.88917,
Aflozvoz,FM,-30.03252,86.91914,
Gefiic,FL,81.40717,17.55584,
Diviet,AL,-4.69824,124.66431,
Mipheni,AE,-77.95005,92.16669,
Bioficu,DE,70.77554,169.60674,
Coddukob,MD,27.957,111.38751,
Apvuzo,PR,76.25868,171.17811,
Wofopet,WV,-69.28643,166.34058,
Zafumik,UT,-11.71508,40.41767,
Zumoztot,PR,-4.53586,1.62434,
Anevuica,DE,-54.93421,0.02212,
Sibejunu,WV,36.26568,62.50434,
Devsedis,MT,18.2347,31.98896,
Abmawpi,AA,-15.26929,51.53733,
Owrettu,PA,31.46731,96.71994,
Sudofaf,KS,28.91248,111.39315,
Maenini,AS,-28.49072,118.74941,
Wajogo,DC,-30.62365,144.76695,
Gotigibe,KS,75.09827,109.21788,
Arabinna,PA,36.15277,164.27022,
Onupeuz,AK,-6.01901,66.76181,
Hihicu,AE,-38.93943,179.10855,
Vulence,AR,4.50397,144.35259,
Ettawok,GA,-11.41775,57.09839,
Lecomso,VA,5.46987,23.52698,
Efeonot,MI,-77.51799,152.11889,
Roonap,ND,65.39124,92.31909,
Naniwood,OR,37.02134,39.50515,
Ewegavnuh,MD,-67.3678,53.96039,
Ukogovu,KS,-60.80486,69.85262,
Ezebaeso,AR,-18.37801,174.07221,
Cuazfe,AR,24.21316,7.1779,
Lalturdam,CT,-56.94112,75.46768,
Jicewcof,CO,22.97468,43.59451,
Reelacu,OR,48.98472,19.30164,
Narotad,MO,-31.30452,150.94751,
Unabeil,DE,-24.45645,124.72266,
Hujziziv,VA,66.01205,115.69378,
Sudigmes,MT,22.26567,5.28582,
Vawwuhbu,AK,-13.90443,154.42079,
Fuccirtuk,AK,-29.10501,56.52213,
Guprilona,KY,-41.93724,86.2608,
Horsaike,MA,81.03678,73.2362,
Ushupzif,ND,82.37242,123.24278,
Deugoudi,AK,87.6317,22.78053,
Vufmijto,IA,23.73095,104.46582,
Orabebo,ID,-8.49373,97.98254,
Gulpaliwo,NY,-22.80649,42.09365,
Zoczufpar,MD,2.0465,162.62088,
Secidbu,ME,49.0014,133.10488,
Uzanucga,PA,-66.26231,59.75689,
Arpitabo,MP,-81.01851,118.15873,
Rurpufi,CT,83.66964,114.91111,
Geclarlu,AL,70.90606,113.23319,
Udpiju,AS,-68.70621,33.67771,
Lubinci,RI,48.34329,35.93961,
Niraca,AL,-76.2598,15.42282,
Pepuute,KY,-6.64618,55.00972,
Wahviezo,OR,-42.21431,111.68798,
Pugwipnef,DC,80.36961,86.03883,
Piejgo,GU,10.87232,177.82505,
Eljojoto,MH,-41.54999,178.56751,
Acuahoim,TN,27.26711,31.32289,
Ebmofuj,NY,56.21513,31.27889,
Mikripde,MT,-2.98681,85.6415,
Nahwiecu,NY,-61.4451,5.30347,
Ubohahul,NV,-8.21165,82.52959,
Zufapri,MP,51.98152,36.40483,
Upezano,KY,39.90921,171.2883,
Potodvuw,GU,-1.94154,162.01018,
Sawocudej,RI,-6.58075,173.68244,
Himtebze,IA,83.77154,117.27342,
Nouvke,FL,55.45767,121.02495,
Sigzukic,KS,89.67373,155.35409,
Pupupro,OR,20.56568,165.44758,
Ewinultun,MS,-55.28848,144.40445,
Zafseopi,MO,-77.18604,51.84085,
Juvuot,CT,38.48308,21.05099,
Kowjuse,ID,-59.74312,153.55089,
Afkuwvi,ND,63.61808,108.51324,
Ikasivug,TX,-65.65643,35.61167,
Mobcarafa,KY,-51.88934,4.58982,
Dirovfi,NV,-76.91571,58.09714,
Logsogo,NE,-83.27473,177.10791,
Fegupka,FL,-6.35708,117.4408,
Kiduide,TN,-42.35369,126.44619,
Wuepra,AS,-15.63984,30.5223,
Weurofu,NY,-47.17265,99.90331,
Jobijetub,NH,59.90011,40.72998,
Otzoota,NV,-55.5102,145.01241,
Kufewo,HI,74.34056,84.17241,
Veakeka,IL,38.36925,131.59335,
Derehhic,AP,-49.51859,115.28018,
Wezezeta,MT,65.60802,133.54749,
Rumerhu,VI,-17.10938,84.70491,
Ruraoc,WV,45.05231,145.9116,
Kewhijno,AP,-31.03228,6.59057,
Wiukabes,HI,57.45245,107.63679,
Jendibik,GA,37.9262,59.63477,
Abmocu,VT,-7.7215,15.54516,
Motrawji,NE,20.03474,79.09458,
Juiban,NJ,-62.31955,107.04712,
Reowigu,CT,-14.90554,137.33216,
Wegewvu,NE,69.00189,139.06755,
Tehtubuke,ME,-7.94437,14.27046,
Lobusmo,HI,28.92343,103.98279,
Selsucje,DE,1.76538,162.61704,
Evoigote,CT,11.04472,12.49891,
Wapejo,LA,-7.39623,38.10533,
Reblorluz,MH,-45.1214,153.57541,
Iwfemje,NM,-52.3885,114.1807,
Gogjojut,DC,-83.05813,11.67462,
Wadtapuh,OH,-84.36214,99.6808,
Gewukve,MS,-20.8323,30.17088,
Miesipi,WV,-64.01936,75.89842,
Paezalun,VA,-19.3953,155.81768,
Fatedu,LA,55.32897,104.76498,
Kahnupuz,MI,74.08062,151.59445,
Tesvopi,PA,57.37553,108.74182,
Edeifla,FM,-71.22662,174.99037,
Jikunu,MA,-0.10336,133.60588,
Kowsako,MP,13.69789,91.78185,
Osterfu,FL,-87.33302,110.29757,
Heldenna,FL,86.07805,69.14336,
Gagweme,NY,-7.54959,51.7569,
Ozusfu,MI,55.06318,86.23112,
Fubesfa,CA,-88.94043,117.90487,
Haezapo,MA,-51.06981,115.0386,
Kadnuhhu,TN,60.20916,25.13884,
Hefuzun,CO,81.51469,116.64439,
Setcutwa,OH,13.9004,68.59089,
Deforem,ND,-65.28994,63.89055,
Ruvfohfek,LA,-33.07587,15.09852,
Dedkosa,HI,34.78073,9.45289,
Orcufad,MA,-32.5657,57.30936,
Bekidilew,AR,-10.8191,158.95418,
Wehzidlo,UT,40.60384,94.36265,
Wuswimtoc,MS,16.30312,104.18193,
Mitove,OK,54.97273,100.05599,
Gonihe,CT,-14.156,173.97189,
Howvuemi,AS,-27.53126,64.41813,
Sugwujzag,NE,68.75438,121.944,
Pillocko,RI,-22.27018,76.38762,
Labtuzwi,VA,-46.91085,71.13381,
Lowepfa,VI,56.19042,174.87541,
Lunpoat,LA,51.74427,31.21257,
Sebzukoz,CA,50.56363,101.49191,
Ujarorwo,AP,-87.55369,138.78719,
Dahuwzu,NH,82.57968,161.13482,
Gadejke,MA,20.09178,3.78562,
Fakoswun,DC,42.96233,138.4151,
Zekenunuv,CT,-24.94962,164.14699,
Razsokat,AR,2.07794,32.62541,
Wafjuizi,MH,-28.49485,48.34539,
Kowitfop,AK,33.88086,142.10564,
Resnefhi,AE,82.75688,72.27042,
Abmona,FM,12.91857,20.65048,
Otgazses,CA,15.72714,97.76353,
Evnakid,TN,-28.86859,64.24735,
Lungozdas,NY,-82.40232,63.3202,
Zojpobtes,OR,59.1363,41.10128,
Piokuora,OK,-65.64671,52.19517,
Rarsuaz,MD,-75.95541,70.95269,
